Record Id,Record Id,Search Name,Srch Created,Type of Case,Subject,Case Mgr,Primary Law Firm,Search Stage,Search Failed Date,K Date,Hours Reported,Source,Division,NOS,Clone?,Billing Date,Last Billed Date
zcrm_1936942000104133463,zcrm_1936942000216407358,PullanLinda_GREENBERGTRAURIG_NovartisInternationalPharmaceuticalAG,4-Nov-21,Contract,Pharmaceuticals,Amy Perkins,Greenberg Traurig,Cases Underway (5),,22-Dec-21,0,Outbound,Expansion,190 Contract: Other,FALSE,31-May-24,31-Jul-22
zcrm_1936942000104133463,zcrm_1936942000208002089,PullanLinda_GREENBERGTRAURIG_NovartisInternationalPharmaceuticalAG,4-Nov-21,Contract,Pharmaceuticals,Amy Perkins,Greenberg Traurig,Cases Underway (5),,22-Dec-21,0,Outbound,Expansion,190 Contract: Other,FALSE,31-Mar-24,31-Jul-22
zcrm_1936942000104133463,zcrm_1936942000132257192,PullanLinda_GREENBERGTRAURIG_NovartisInternationalPharmaceuticalAG,4-Nov-21,Contract,Pharmaceuticals,Amy Perkins,Greenberg Traurig,Cases Underway (5),,22-Dec-21,63.5,Outbound,Expansion,190 Contract: Other,FALSE,31-May-22,31-Jul-22
zcrm_1936942000104133463,zcrm_1936942000158090186,PullanLinda_GREENBERGTRAURIG_NovartisInternationalPharmaceuticalAG,4-Nov-21,Contract,Pharmaceuticals,Amy Perkins,Greenberg Traurig,Cases Underway (5),,22-Dec-21,40,Outbound,Expansion,190 Contract: Other,FALSE,31-Mar-22,31-Jul-22
zcrm_1936942000104133463,zcrm_1936942000134299971,PullanLinda_GREENBERGTRAURIG_NovartisInternationalPharmaceuticalAG,4-Nov-21,Contract,Pharmaceuticals,Amy Perkins,Greenberg Traurig,Cases Underway (5),,22-Dec-21,36,Outbound,Expansion,190 Contract: Other,FALSE,30-Jun-22,31-Jul-22
zcrm_1936942000104133463,zcrm_1936942000157185124,PullanLinda_GREENBERGTRAURIG_NovartisInternationalPharmaceuticalAG,4-Nov-21,Contract,Pharmaceuticals,Amy Perkins,Greenberg Traurig,Cases Underway (5),,22-Dec-21,37.88,Outbound,Expansion,190 Contract: Other,FALSE,30-Apr-22,31-Jul-22
zcrm_1936942000104133463,zcrm_1936942000203020784,PullanLinda_GREENBERGTRAURIG_NovartisInternationalPharmaceuticalAG,4-Nov-21,Contract,Pharmaceuticals,Amy Perkins,Greenberg Traurig,Cases Underway (5),,22-Dec-21,0,Outbound,Expansion,190 Contract: Other,FALSE,31-Jan-24,31-Jul-22
zcrm_1936942000104133463,zcrm_1936942000224419094,PullanLinda_GREENBERGTRAURIG_NovartisInternationalPharmaceuticalAG,4-Nov-21,Contract,Pharmaceuticals,Amy Perkins,Greenberg Traurig,Cases Underway (5),,22-Dec-21,0,Outbound,Expansion,190 Contract: Other,FALSE,31-Jul-24,31-Jul-22
zcrm_1936942000104133463,zcrm_1936942000212160390,PullanLinda_GREENBERGTRAURIG_NovartisInternationalPharmaceuticalAG,4-Nov-21,Contract,Pharmaceuticals,Amy Perkins,Greenberg Traurig,Cases Underway (5),,22-Dec-21,0,Outbound,Expansion,190 Contract: Other,FALSE,30-Apr-24,31-Jul-22
zcrm_1936942000104133463,zcrm_1936942000208005128,PullanLinda_GREENBERGTRAURIG_NovartisInternationalPharmaceuticalAG,4-Nov-21,Contract,Pharmaceuticals,Amy Perkins,Greenberg Traurig,Cases Underway (5),,22-Dec-21,0,Outbound,Expansion,190 Contract: Other,FALSE,31-Mar-24,31-Jul-22
zcrm_1936942000104133463,zcrm_1936942000158121138,PullanLinda_GREENBERGTRAURIG_NovartisInternationalPharmaceuticalAG,4-Nov-21,Contract,Pharmaceuticals,Amy Perkins,Greenberg Traurig,Cases Underway (5),,22-Dec-21,35.3333,Outbound,Expansion,190 Contract: Other,FALSE,28-Feb-22,31-Jul-22
zcrm_1936942000104133463,zcrm_1936942000158161083,PullanLinda_GREENBERGTRAURIG_NovartisInternationalPharmaceuticalAG,4-Nov-21,Contract,Pharmaceuticals,Amy Perkins,Greenberg Traurig,Cases Underway (5),,22-Dec-21,20.5,Outbound,Expansion,190 Contract: Other,FALSE,31-Jan-22,31-Jul-22
zcrm_1936942000104133463,zcrm_1936942000204418893,PullanLinda_GREENBERGTRAURIG_NovartisInternationalPharmaceuticalAG,4-Nov-21,Contract,Pharmaceuticals,Amy Perkins,Greenberg Traurig,Cases Underway (5),,22-Dec-21,0,Outbound,Expansion,190 Contract: Other,FALSE,29-Feb-24,31-Jul-22
zcrm_1936942000104133463,zcrm_1936942000139052368,PullanLinda_GREENBERGTRAURIG_NovartisInternationalPharmaceuticalAG,4-Nov-21,Contract,Pharmaceuticals,Amy Perkins,Greenberg Traurig,Cases Underway (5),,22-Dec-21,1,Outbound,Expansion,190 Contract: Other,FALSE,31-Jul-22,31-Jul-22
zcrm_1936942000104133463,zcrm_1936942000221019099,PullanLinda_GREENBERGTRAURIG_NovartisInternationalPharmaceuticalAG,4-Nov-21,Contract,Pharmaceuticals,Amy Perkins,Greenberg Traurig,Cases Underway (5),,22-Dec-21,0,Outbound,Expansion,190 Contract: Other,FALSE,30-Jun-24,31-Jul-22
zcrm_1936942000101833204,,MorrowLee_LockeLord_ZYDUS,13-Oct-21,Intellectual Property,Pharmaceuticals,Susanna Ryan,Locke Lord LLP,Cases Completed (6),,17-Dec-21,,Outbound,Patent,830 Patent,TRUE,,31-Dec-21
zcrm_1936942000064645066,zcrm_1936942000158161123,ConfalonePat_LockeLord_ZYDUS,3-Aug-21,Intellectual Property,Pharmaceuticals,Susanna Ryan,Locke Lord LLP,Cases Completed (6),,17-Dec-21,3.25,Outbound,Patent,830 Patent,FALSE,31-Jan-22,31-Jan-22
zcrm_1936942000102288114,zcrm_1936942000158161059,SchubertFred_BakerBotts_SAMSUNG,18-Oct-21,Intellectual Property,Technology,Susanna Ryan,Baker Botts L.L.P.,Cases Completed (6),,16-Dec-21,74.1,Outbound,Patent,830 Patent,FALSE,31-Jan-22,28-Feb-22
zcrm_1936942000102288114,zcrm_1936942000158121154,SchubertFred_BakerBotts_SAMSUNG,18-Oct-21,Intellectual Property,Technology,Susanna Ryan,Baker Botts L.L.P.,Cases Completed (6),,16-Dec-21,15.9,Outbound,Patent,830 Patent,FALSE,28-Feb-22,28-Feb-22
zcrm_1936942000106864034,zcrm_1936942000157185103,KimmelRobert_Bursor&Fisher,1-Dec-21,Unfiled,Containers and Packaging,Amy Perkins,Bursor & Fisher PA,Cases Completed (6),,13-Dec-21,0.5,Inbound,Expansion,,FALSE,30-Apr-22,30-Apr-22
zcrm_1936942000106864034,zcrm_1936942000158161135,KimmelRobert_Bursor&Fisher,1-Dec-21,Unfiled,Containers and Packaging,Amy Perkins,Bursor & Fisher PA,Cases Completed (6),,13-Dec-21,1.75,Inbound,Expansion,,FALSE,31-Jan-22,30-Apr-22
zcrm_1936942000106864034,zcrm_1936942000158090225,KimmelRobert_Bursor&Fisher,1-Dec-21,Unfiled,Containers and Packaging,Amy Perkins,Bursor & Fisher PA,Cases Completed (6),,13-Dec-21,9.17,Inbound,Expansion,,FALSE,31-Mar-22,30-Apr-22
zcrm_1936942000107381283,zcrm_1936942000166803467,StoneDonald_SCHLICHTERBOGARD&DENTONLLP_Wachala,7-Dec-21,Class Action,Financial,Amy Perkins,Schlichter Bogard LLP,Cases Completed (6),,9-Dec-21,0,Inbound,Expansion,791 Labor: ERISA,FALSE,31-Mar-23,31-Mar-22
zcrm_1936942000107381283,zcrm_1936942000162294920,StoneDonald_SCHLICHTERBOGARD&DENTONLLP_Wachala,7-Dec-21,Class Action,Financial,Amy Perkins,Schlichter Bogard LLP,Cases Completed (6),,9-Dec-21,0,Inbound,Expansion,791 Labor: ERISA,FALSE,28-Feb-23,31-Mar-22
zcrm_1936942000107381283,zcrm_1936942000158967486,StoneDonald_SCHLICHTERBOGARD&DENTONLLP_Wachala,7-Dec-21,Class Action,Financial,Amy Perkins,Schlichter Bogard LLP,Cases Completed (6),,9-Dec-21,0,Inbound,Expansion,791 Labor: ERISA,FALSE,31-Jan-23,31-Mar-22
zcrm_1936942000107381283,zcrm_1936942000158090243,StoneDonald_SCHLICHTERBOGARD&DENTONLLP_Wachala,7-Dec-21,Class Action,Financial,Amy Perkins,Schlichter Bogard LLP,Cases Completed (6),,9-Dec-21,4,Inbound,Expansion,791 Labor: ERISA,FALSE,31-Mar-22,31-Mar-22
zcrm_1936942000107381283,zcrm_1936942000158121147,StoneDonald_SCHLICHTERBOGARD&DENTONLLP_Wachala,7-Dec-21,Class Action,Financial,Amy Perkins,Schlichter Bogard LLP,Cases Completed (6),,9-Dec-21,18.5,Inbound,Expansion,791 Labor: ERISA,FALSE,28-Feb-22,31-Mar-22
zcrm_1936942000107381283,zcrm_1936942000169051514,StoneDonald_SCHLICHTERBOGARD&DENTONLLP_Wachala,7-Dec-21,Class Action,Financial,Amy Perkins,Schlichter Bogard LLP,Cases Completed (6),,9-Dec-21,0,Inbound,Expansion,791 Labor: ERISA,FALSE,30-Apr-23,31-Mar-22
zcrm_1936942000107381283,zcrm_1936942000158161091,StoneDonald_SCHLICHTERBOGARD&DENTONLLP_Wachala,7-Dec-21,Class Action,Financial,Amy Perkins,Schlichter Bogard LLP,Cases Completed (6),,9-Dec-21,17,Inbound,Expansion,791 Labor: ERISA,FALSE,31-Jan-22,31-Mar-22
zcrm_1936942000107381283,zcrm_1936942000171894534,StoneDonald_SCHLICHTERBOGARD&DENTONLLP_Wachala,7-Dec-21,Class Action,Financial,Amy Perkins,Schlichter Bogard LLP,Cases Completed (6),,9-Dec-21,0,Inbound,Expansion,791 Labor: ERISA,FALSE,31-May-23,31-Mar-22
zcrm_1936942000106959845,zcrm_1936942000158121214,SunChangquanCalvin_ParkerPoe_CRYSTAL,2-Dec-21,Intellectual Property,Pharmaceuticals,Susanna Ryan,Perkins Coie LLP,Cases Completed (6),,9-Dec-21,0.25,Inbound,Patent,830 Patent,FALSE,28-Feb-22,28-Feb-22
zcrm_1936942000106959845,zcrm_1936942000158967482,SunChangquanCalvin_ParkerPoe_CRYSTAL,2-Dec-21,Intellectual Property,Pharmaceuticals,Susanna Ryan,Perkins Coie LLP,Cases Completed (6),,9-Dec-21,0,Inbound,Patent,830 Patent,FALSE,31-Jan-23,28-Feb-22
zcrm_1936942000106959845,zcrm_1936942000158161072,SunChangquanCalvin_ParkerPoe_CRYSTAL,2-Dec-21,Intellectual Property,Pharmaceuticals,Susanna Ryan,Perkins Coie LLP,Cases Completed (6),,9-Dec-21,26.5,Inbound,Patent,830 Patent,FALSE,31-Jan-22,28-Feb-22
zcrm_1936942000101102224,zcrm_1936942000176384319,D'AndreaJohnKekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,9-Dec-21,0,Inbound,Patent,,TRUE,30-Jun-23,
zcrm_1936942000101102224,zcrm_1936942000169023609,D'AndreaJohnKekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,9-Dec-21,0,Inbound,Patent,,TRUE,30-Apr-23,
zcrm_1936942000101102224,zcrm_1936942000166803053,D'AndreaJohnKekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,9-Dec-21,0,Inbound,Patent,,TRUE,31-Mar-23,
zcrm_1936942000101102224,zcrm_1936942000196316525,D'AndreaJohnKekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,9-Dec-21,0,Inbound,Patent,,TRUE,31-Dec-23,
zcrm_1936942000101102224,zcrm_1936942000162294791,D'AndreaJohnKekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,9-Dec-21,0,Inbound,Patent,,TRUE,28-Feb-23,
zcrm_1936942000101102224,zcrm_1936942000184823921,D'AndreaJohnKekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,9-Dec-21,0,Inbound,Patent,,TRUE,31-Aug-23,
zcrm_1936942000101102224,zcrm_1936942000184860735,D'AndreaJohnKekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,9-Dec-21,0,Inbound,Patent,,TRUE,30-Sep-23,
zcrm_1936942000101102224,zcrm_1936942000179695162,D'AndreaJohnKekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,9-Dec-21,0,Inbound,Patent,,TRUE,31-Jul-23,
zcrm_1936942000101102224,zcrm_1936942000158967165,D'AndreaJohnKekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,9-Dec-21,0,Inbound,Patent,,TRUE,31-Jan-23,
zcrm_1936942000101102224,zcrm_1936942000190124319,D'AndreaJohnKekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,9-Dec-21,0,Inbound,Patent,,TRUE,31-Oct-23,
zcrm_1936942000101102224,zcrm_1936942000171891535,D'AndreaJohnKekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,9-Dec-21,0,Inbound,Patent,,TRUE,31-May-23,
zcrm_1936942000101102224,zcrm_1936942000192384432,D'AndreaJohnKekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,9-Dec-21,0,Inbound,Patent,,TRUE,30-Nov-23,
zcrm_1936942000095408313,zcrm_1936942000158161142,SunNian_Goodwin_LOGITECH,10-Aug-21,Intellectual Property,Technology,Susanna Ryan,Goodwin Procter LLP,Cases Completed (6),,9-Dec-21,0.5,Inbound,Patent,830 Patent,FALSE,31-Jan-22,31-Jan-22
zcrm_1936942000101124258,zcrm_1936942000184823889,HullHarry_KekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,8-Dec-21,0,Inbound,Patent,,FALSE,31-Aug-23,
zcrm_1936942000101124258,zcrm_1936942000158967135,HullHarry_KekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,8-Dec-21,0,Inbound,Patent,,FALSE,31-Jan-23,
zcrm_1936942000101124258,zcrm_1936942000179695257,HullHarry_KekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,8-Dec-21,0,Inbound,Patent,,FALSE,31-Jul-23,
zcrm_1936942000101124258,zcrm_1936942000171891627,HullHarry_KekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,8-Dec-21,0,Inbound,Patent,,FALSE,31-May-23,
zcrm_1936942000101124258,zcrm_1936942000166803120,HullHarry_KekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,8-Dec-21,0,Inbound,Patent,,FALSE,31-Mar-23,
zcrm_1936942000101124258,zcrm_1936942000190124381,HullHarry_KekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,8-Dec-21,0,Inbound,Patent,,FALSE,31-Oct-23,
zcrm_1936942000101124258,zcrm_1936942000184860796,HullHarry_KekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,8-Dec-21,0,Inbound,Patent,,FALSE,30-Sep-23,
zcrm_1936942000101124258,zcrm_1936942000169023572,HullHarry_KekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,8-Dec-21,0,Inbound,Patent,,FALSE,30-Apr-23,
zcrm_1936942000101124258,zcrm_1936942000162294773,HullHarry_KekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,8-Dec-21,0,Inbound,Patent,,FALSE,28-Feb-23,
zcrm_1936942000101124258,zcrm_1936942000176384310,HullHarry_KekerVanNest_PURESTORAGE,6-Oct-21,Tort,Building and Construction,Susanna Ryan,"Keker, Van Nest & Peters LLP",Cases Completed (6),,8-Dec-21,0,Inbound,Patent,,FALSE,30-Jun-23,
zcrm_1936942000106978055,zcrm_1936942000158161101,BanerjeeSanjay_SkiermontDerby_Irell_BELL_addendum2,2-Dec-21,Intellectual Property,Technology,Susanna Ryan,Skiermont Derby,Cases Completed (6),,6-Dec-21,12.25,Outbound,Patent,830 Patent,TRUE,31-Jan-22,31-Jan-22
zcrm_1936942000098180015,,Microsoft public sector procurement expert - AP,8-Sep-21,Not Litigation,Consumer Business,Amy Perkins,Abernathy MacGregor,Cases Completed (6),,6-Dec-21,,Inbound,Expansion,,FALSE,,
zcrm_1936942000104888005,zcrm_1936942000134299950,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,11.75,Inbound,Patent,,FALSE,30-Jun-22,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000192503346,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,0,Inbound,Patent,,FALSE,30-Nov-23,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000171894503,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,8.25,Inbound,Patent,,FALSE,31-May-23,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000184906632,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,0,Inbound,Patent,,FALSE,30-Sep-23,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000190210224,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,0,Inbound,Patent,,FALSE,31-Oct-23,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000176384212,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,16,Inbound,Patent,,FALSE,30-Jun-23,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000146842641,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,26.5,Inbound,Patent,,FALSE,30-Sep-22,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000162344186,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,0,Inbound,Patent,,FALSE,28-Feb-23,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000157218698,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,13.5,Inbound,Patent,,FALSE,31-Dec-22,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000144064080,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,40,Inbound,Patent,,FALSE,31-Aug-22,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000139052342,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,21,Inbound,Patent,,FALSE,31-Jul-22,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000132257171,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,28,Inbound,Patent,,FALSE,31-May-22,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000212160421,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,0,Inbound,Patent,,FALSE,30-Apr-24,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000149015195,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,65,Inbound,Patent,,FALSE,31-Oct-22,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000169023547,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,0,Inbound,Patent,,FALSE,30-Apr-23,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000166803452,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,0,Inbound,Patent,,FALSE,31-Mar-23,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000196381424,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,0,Inbound,Patent,,FALSE,31-Dec-23,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000204451675,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,0,Inbound,Patent,,FALSE,29-Feb-24,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000184823866,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,0,Inbound,Patent,,FALSE,31-Aug-23,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000179699140,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,127,Inbound,Patent,,FALSE,31-Jul-23,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000151808283,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,71,Inbound,Patent,,FALSE,30-Nov-22,31-Jul-23
zcrm_1936942000104888005,zcrm_1936942000203020759,SeiterEllen_QuinnEmanuel_BABYBUS,12-Nov-21,Intellectual Property,Consumer Business,Christopher Park,Quinn Emanuel Urquhart & Sullivan LLP,Cases Completed (6),,1-Dec-21,0,Inbound,Patent,,FALSE,31-Jan-24,31-Jul-23
zcrm_1936942000104164369,,ManochaDinesh_WolfGreenfield_WAYFAIR,4-Nov-21,Intellectual Property,Technology,Susanna Ryan,Wolf Greenfield & Sacks,Cases Completed (6),,1-Dec-21,,Inbound,Patent,830 Patent,FALSE,,31-Dec-21
zcrm_1936942000088599054,zcrm_1936942000171891609,HeibergEric_SultzerLawGroupPC_LUXOTTICA,28-May-21,Tort,Industrial /Mechanical Design of Consumer Products,Amy Perkins,The Sultzer Law Group PC,Cases Completed (6),,1-Dec-21,0,Inbound,Expansion,STA State Case,FALSE,31-May-23,
zcrm_1936942000088599054,zcrm_1936942000169023545,HeibergEric_SultzerLawGroupPC_LUXOTTICA,28-May-21,Tort,Industrial /Mechanical Design of Consumer Products,Amy Perkins,The Sultzer Law Group PC,Cases Completed (6),,1-Dec-21,0,Inbound,Expansion,STA State Case,FALSE,30-Apr-23,
zcrm_1936942000105176066,,MayGlenn_ProskauerRose_SCJOHNSON,16-Nov-21,Not Litigation,Containers and Packaging,Susanna Ryan,Proskauer Rose LLP,Cases Completed (6),,30-Nov-21,,Inbound,Patent,,FALSE,,31-Dec-21
zcrm_1936942000104935227,,ScheuingDavid_Proskauer_SCJOHNSON,12-Nov-21,Not Litigation,Chemicals - Nonpharmaceuticals,Susanna Ryan,Proskauer Rose LLP,Cases Completed (6),,30-Nov-21,,Inbound,Patent,,FALSE,,31-Dec-21
zcrm_1936942000103988001,,ReaderCliff_Cooley_FACEBOOK,3-Nov-21,Intellectual Property,Technology,Susanna Ryan,Cooley LLP,Cases Completed (6),,30-Nov-21,,Outbound,Patent,830 Patent,TRUE,,
zcrm_1936942000100127359,zcrm_1936942000158090196,ParkerJames_Hennessy&Roach_BROWNYARDCLAIMSMANAGMENT,27-Sep-21,Tort,Technology,Amy Perkins,Hennessy & Roach PC,Cases Completed (6),,23-Nov-21,28,Outbound,Expansion,190 Contract: Other,FALSE,31-Mar-22,31-Mar-22
